numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
12;LCBARRET-4GR; 1;1.0;-23.3;289.5;-198.6;0.0;0.0;0.0;1
16;FURNAS---5GR; 1;1.0;-24.4;771.8;-123.3;0.0;0.0;0.0;1
18;ITUMBIAR-6GR; 2;1.02;-24.0;985.6;-342.8;0.0;0.0;0.0;1
20;MARIMBON-5GR; 1;1.01;-21.4;868.3;-312.5;0.0;0.0;0.0;1
22;M.MOR.A--3GR; 1;1.0;-18.9;144.7;-20.6;0.0;0.0;0.0;1
35;CORUMBA--2GR; 1;1.0;-27.4;192.9;-36.0;0.0;0.0;0.0;1
48;IBIUNA---4CS; 1;1.0;-37.0;0.0;-320.9;0.0;0.0;0.0;1
86;IBIUNA---345; 0;1.023;-37.0;0.0;0.0;67.6;1.2;0.0;1
100;MARIMBON-500; 0;1.055;-27.3;0.0;0.0;0.0;0.0;0.0;1
101;ARARAQUA-500; 0;1.063;-33.8;0.0;0.0;0.0;0.0;-226.2;1
102;POCOS----500; 0;1.049;-40.1;0.0;0.0;0.0;0.0;-110.1;1
103;CAMPINAS-500; 0;1.055;-39.0;0.0;0.0;0.0;0.0;0.0;1
104;C.PAULIS-500; 0;1.043;-48.9;0.0;0.0;932.8;240.9;0.0;1
106;ADRIANO--500; 0;1.032;-50.0;0.0;0.0;0.0;0.0;-106.6;1
120;P.CALDAS-345; 0;1.034;-38.0;0.0;0.0;184.5;92.2;0.0;1
122;IBIUNA---500; 0;1.043;-35.2;0.0;0.0;205.0;39.0;0.0;1
123;CAMPINAS-345; 0;1.021;-42.3;0.0;0.0;461.2;179.4;0.0;1
126;GUARULHOS345; 0;1.028;-38.3;0.0;0.0;297.2;97.4;0.0;1
131;M.MORAES-345; 0;1.026;-26.1;0.0;0.0;0.0;0.0;0.0;1
134;LBARRETO-345; 0;1.026;-25.4;0.0;0.0;0.0;0.0;0.0;1
136;FURNAS---345; 0;1.026;-31.0;0.0;0.0;55.4;23.6;0.0;1
138;ITUTINGA-345; 0;1.027;-41.9;0.0;0.0;73.8;34.8;0.0;1
140;ADRIANO--345; 0;1.007;-51.4;0.0;0.0;717.5;256.3;0.0;1
210;ITUMBIARA500; 0;1.044;-27.5;0.0;0.0;0.0;0.0;0.0;1
213;MARIMBON-345; 0;1.048;-27.9;0.0;0.0;95.3;40.0;0.0;1
216;PCOLOMBIA345; 0;1.046;-27.2;0.0;0.0;54.3;25.6;0.0;1
217;ITUMBIARA345; 0;1.042;-32.5;0.0;0.0;373.1;59.5;0.0;1
218;BANDEIRA-345; 0;1.013;-40.7;0.0;0.0;615.0;205.0;0.0;1
219;B.SUL----345; 0;1.018;-39.5;0.0;0.0;0.0;0.0;0.0;1
220;CORUMBA--345; 0;1.045;-32.3;0.0;0.0;0.0;0.0;0.0;1
225;ITUMBIARA230; 0;1.0;-35.3;0.0;0.0;0.0;0.0;0.0;1
228;B.SUL----230; 0;1.005;-41.3;0.0;0.0;88.1;34.8;0.0;1
233;SAMAMBAI-500; 0;1.03;-36.6;0.0;0.0;0.0;0.0;0.0;1
234;SAMAMBAI-345; 0;1.017;-39.6;0.0;0.0;1025.0;358.8;0.0;1
300;EMBORCAC-3GR; 1;1.02;-19.2;675.4;-167.5;0.0;0.0;0.0;1
301;JAGUARA--4GR; 1;1.01;-19.2;289.5;-127.0;0.0;0.0;0.0;1
302;N.PONTE--3GR; 1;1.02;-18.3;385.9;-119.7;0.0;0.0;0.0;1
303;S.SIMAO--4GR; 1;1.02;-24.1;192.9;-268.9;0.0;0.0;0.0;1
305;V.GRANDE-4GR; 1;1.0;-21.6;289.5;-54.9;0.0;0.0;0.0;1
320;EMBORCAC-500; 0;1.046;-24.1;0.0;0.0;0.0;0.0;0.0;1
325;JAGUARA--500; 0;1.046;-23.3;0.0;0.0;0.0;0.0;0.0;1
326;JAGUARA--345; 0;1.032;-25.2;0.0;0.0;280.9;106.6;0.0;1
360;NPONTE---500; 0;1.045;-22.4;0.0;0.0;0.0;0.0;0.0;1
370;SSIMAO---500; 0;1.048;-25.2;0.0;0.0;0.0;0.0;0.0;1
396;VGRANDE--345; 0;1.039;-25.2;0.0;0.0;0.0;0.0;0.0;1
500;A.VERMEL-4GR; 1;1.02;-21.4;771.8;-111.7;0.0;0.0;0.0;1
535;AVERMELHA500; 0;1.034;-25.7;0.0;0.0;0.0;0.0;0.0;1
536;AVERMELH-440; 0;1.022;-28.5;0.0;0.0;717.5;153.8;0.0;1
1503;ITAJUBA--500; 0;1.045;-46.7;0.0;0.0;0.0;0.0;0.0;1
1504;ITAJUBA--138; 0;1.01;-50.9;0.0;0.0;148.6;64.6;0.0;1
800;GBMUNHOZ-2GR; 1;1.02;7.1;1061.3;223.9;0.0;0.0;0.0;2
808;SCAXIAS--4GR; 1;1.02;18.0;1109.5;108.4;0.0;0.0;0.0;2
810;SSEGREDO-4GR; 1;1.02;10.5;1157.8;-12.0;0.0;0.0;0.0;2
814;BATEIAS--230; 0;1.0;-26.6;0.0;0.0;753.8;195.8;0.0;2
824;GBMUNHOZ-500; 0;1.023;-3.0;0.0;0.0;0.0;0.0;0.0;2
834;S.MATEUS-230; 0;0.99;-15.9;0.0;0.0;13.7;4.3;0.0;2
839;CASCAVEL-230; 0;0.999;7.9;0.0;0.0;0.0;0.0;0.0;2
840;CASCAVEL-138; 0;0.985;4.8;0.0;0.0;163.0;36.9;0.0;2
