numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
12;LCBARRET-4GR; 1;1.0;-24.5;307.2;-182.1;0.0;0.0;0.0;1
16;FURNAS---5GR; 1;1.0;-26.6;819.1;-77.6;0.0;0.0;0.0;1
18;ITUMBIAR-6GR; 2;1.02;-24.0;1050.3;-351.9;0.0;0.0;0.0;1
20;MARIMBON-5GR; 1;1.01;-22.6;921.5;-275.1;0.0;0.0;0.0;1
22;M.MOR.A--3GR; 1;1.0;-20.1;153.6;-15.8;0.0;0.0;0.0;1
35;CORUMBA--2GR; 1;1.0;-27.2;204.8;-39.9;0.0;0.0;0.0;1
48;IBIUNA---4CS; 1;1.0;-44.0;0.0;-351.3;0.0;0.0;0.0;1
86;IBIUNA---345; 0;1.025;-44.0;0.0;0.0;67.6;1.2;0.0;1
100;MARIMBON-500; 0;1.051;-28.9;0.0;0.0;0.0;0.0;0.0;1
101;ARARAQUA-500; 0;1.055;-37.1;0.0;0.0;0.0;0.0;-222.8;1
102;POCOS----500; 0;1.041;-44.1;0.0;0.0;0.0;0.0;-108.4;1
103;CAMPINAS-500; 0;1.054;-44.5;0.0;0.0;0.0;0.0;0.0;1
104;C.PAULIS-500; 0;1.036;-53.5;0.0;0.0;932.8;240.9;0.0;1
106;ADRIANO--500; 0;1.024;-54.4;0.0;0.0;0.0;0.0;-104.8;1
120;P.CALDAS-345; 0;1.027;-42.3;0.0;0.0;184.5;92.2;0.0;1
122;IBIUNA---500; 0;1.051;-42.9;0.0;0.0;205.0;39.0;0.0;1
123;CAMPINAS-345; 0;1.017;-47.4;0.0;0.0;461.2;179.4;0.0;1
126;GUARULHOS345; 0;1.027;-44.8;0.0;0.0;297.2;97.4;0.0;1
131;M.MORAES-345; 0;1.023;-27.7;0.0;0.0;0.0;0.0;0.0;1
134;LBARRETO-345; 0;1.024;-26.8;0.0;0.0;0.0;0.0;0.0;1
136;FURNAS---345; 0;1.02;-33.7;0.0;0.0;55.4;23.6;0.0;1
138;ITUTINGA-345; 0;1.016;-45.3;0.0;0.0;73.8;34.8;0.0;1
