numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
12;LCBARRET-4GR; 1;1.0;-19.1;307.0;-86.3;0.0;0.0;0.0;1
16;FURNAS---5GR; 1;1.0;-15.6;818.8;234.9;0.0;0.0;0.0;1
18;ITUMBIAR-6GR; 2;1.02;-24.0;1118.5;-244.4;0.0;0.0;0.0;1
20;MARIMBON-5GR; 1;1.01;-25.8;921.1;-14.3;0.0;0.0;0.0;1
22;M.MOR.A--3GR; 1;1.0;-13.4;153.5;4.8;0.0;0.0;0.0;1
35;CORUMBA--2GR; 1;1.0;-27.2;204.7;-26.9;0.0;0.0;0.0;1
48;IBIUNA---4CS; 1;1.0;-59.5;0.0;-54.5;0.0;0.0;0.0;1
86;IBIUNA---345; 0;1.004;-59.5;0.0;0.0;67.6;1.2;0.0;1
100;MARIMBON-500; 0;1.018;-32.3;0.0;0.0;0.0;0.0;0.0;1
101;ARARAQUA-500; 0;0.979;-45.2;0.0;0.0;0.0;0.0;-191.6;1
102;POCOS----500; 0;0.944;-57.4;0.0;0.0;0.0;0.0;-89.1;1
103;CAMPINAS-500; 0;0.976;-57.4;0.0;0.0;0.0;0.0;0.0;1
104;C.PAULIS-500; 0;0.907;-66.4;0.0;0.0;932.8;240.9;0.0;1
106;ADRIANO--500; 0;0.872;-65.5;0.0;0.0;0.0;0.0;-76.0;1
120;P.CALDAS-345; 0;0.963;-61.2;0.0;0.0;184.5;92.2;0.0;1
122;IBIUNA---500; 0;1.012;-57.4;0.0;0.0;205.0;39.0;0.0;1
123;CAMPINAS-345; 0;0.943;-63.1;0.0;0.0;461.2;179.4;0.0;1
126;GUARULHOS345; 0;0.996;-61.1;0.0;0.0;297.2;97.4;0.0;1
131;M.MORAES-345; 0;1.005;-21.1;0.0;0.0;0.0;0.0;0.0;1
134;LBARRETO-345; 0;1.011;-21.5;0.0;0.0;0.0;0.0;0.0;1
136;FURNAS---345; 0;0.972;-23.0;0.0;0.0;55.4;23.6;0.0;1
138;ITUTINGA-345; 0;0.857;-43.0;0.0;0.0;73.8;34.8;0.0;1
140;ADRIANO--345; 0;0.817;-64.6;0.0;0.0;717.5;256.3;0.0;1
210;ITUMBIARA500; 0;1.039;-28.0;0.0;0.0;0.0;0.0;0.0;1
213;MARIMBON-345; 0;1.016;-30.3;0.0;0.0;95.3;40.0;0.0;1
216;PCOLOMBIA345; 0;1.027;-27.1;0.0;0.0;54.3;25.6;0.0;1
217;ITUMBIARA345; 0;1.037;-32.8;0.0;0.0;373.1;59.5;0.0;1
218;BANDEIRA-345; 0;1.008;-40.9;0.0;0.0;615.0;205.0;0.0;1
219;B.SUL----345; 0;1.012;-39.6;0.0;0.0;0.0;0.0;0.0;1
220;CORUMBA--345; 0;1.042;-32.4;0.0;0.0;0.0;0.0;0.0;1
225;ITUMBIARA230; 0;1.0;-35.3;0.0;0.0;0.0;0.0;0.0;1
228;B.SUL----230; 0;0.999;-41.4;0.0;0.0;88.1;34.8;0.0;1
233;SAMAMBAI-500; 0;1.023;-36.7;0.0;0.0;0.0;0.0;0.0;1
234;SAMAMBAI-345; 0;1.01;-39.7;0.0;0.0;1025.0;358.8;0.0;1
300;EMBORCAC-3GR; 1;1.02;-18.2;716.5;-130.8;0.0;0.0;0.0;1
301;JAGUARA--4GR; 1;1.01;-16.9;307.0;-99.7;0.0;0.0;0.0;1
302;N.PONTE--3GR; 1;1.02;-16.7;409.4;-95.9;0.0;0.0;0.0;1
