numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
12;LCBARRET-4GR;1;1.0;-26.7;299.9;-156.6;0.0;0.0;0.0;1
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
396;VGRANDE--345;0;1.036;-27.6;0.0;0.0;0.0;0.0;0.0;2
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
800;GBMUNHOZ-2GR;1;1.02;-14.4;1099.6;160.9;0.0;0.0;0.0;3
