numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
12;LCBARRET-4GR; 1;1.0;-23.1;307.3;-158.7;0.0;0.0;0.0;1
16;FURNAS---5GR; 1;1.0;-30.3;819.5;-53.3;0.0;0.0;0.0;1
18;ITUMBIAR-6GR; 2;1.02;-24.0;1050.0;-340.9;0.0;0.0;0.0;1
20;MARIMBON-5GR; 1;1.01;-23.1;921.9;-251.2;0.0;0.0;0.0;1
22;M.MOR.A--3GR; 1;1.0;-16.9;153.6;-12.2;0.0;0.0;0.0;1
35;CORUMBA--2GR; 1;1.0;-27.1;204.9;-38.4;0.0;0.0;0.0;1
48;IBIUNA---4CS; 1;1.0;-46.4;0.0;-351.8;0.0;0.0;0.0;1
86;IBIUNA---345; 0;1.025;-46.4;0.0;0.0;67.6;1.2;0.0;1
100;MARIMBON-500; 0;1.048;-29.5;0.0;0.0;0.0;0.0;0.0;1
101;ARARAQUA-500; 0;1.05;-38.5;0.0;0.0;0.0;0.0;-220.4;1
102;POCOS----500; 0;1.036;-46.3;0.0;0.0;0.0;0.0;-107.3;1
103;CAMPINAS-500; 0;1.05;-46.6;0.0;0.0;0.0;0.0;0.0;1
104;C.PAULIS-500; 0;1.031;-55.9;0.0;0.0;932.8;240.9;0.0;1
106;ADRIANO--500; 0;1.019;-57.0;0.0;0.0;0.0;0.0;-103.9;1
120;P.CALDAS-345; 0;1.025;-45.1;0.0;0.0;184.5;92.2;0.0;1
122;IBIUNA---500; 0;1.051;-45.2;0.0;0.0;205.0;39.0;0.0;1
123;CAMPINAS-345; 0;1.014;-49.8;0.0;0.0;461.2;179.4;0.0;1
126;GUARULHOS345; 0;1.027;-47.2;0.0;0.0;297.2;97.4;0.0;1
131;M.MORAES-345; 0;1.02;-24.6;0.0;0.0;0.0;0.0;0.0;1
134;LBARRETO-345; 0;1.021;-25.4;0.0;0.0;0.0;0.0;0.0;1
136;FURNAS---345; 0;1.016;-37.4;0.0;0.0;55.4;23.6;0.0;1
138;ITUTINGA-345; 0;1.014;-48.6;0.0;0.0;73.8;34.8;0.0;1
140;ADRIANO--345; 0;0.993;-58.4;0.0;0.0;717.5;256.3;0.0;1
210;ITUMBIARA500; 0;1.045;-27.8;0.0;0.0;0.0;0.0;0.0;1
213;MARIMBON-345; 0;1.042;-29.2;0.0;0.0;95.3;40.0;0.0;1
216;PCOLOMBIA345; 0;1.043;-27.8;0.0;0.0;54.3;25.6;0.0;1
217;ITUMBIARA345; 0;1.044;-32.6;0.0;0.0;373.1;59.5;0.0;1
218;BANDEIRA-345; 0;1.015;-40.7;0.0;0.0;615.0;205.0;0.0;1
219;B.SUL----345; 0;1.019;-39.5;0.0;0.0;0.0;0.0;0.0;1
220;CORUMBA--345; 0;1.047;-32.3;0.0;0.0;0.0;0.0;0.0;1
225;ITUMBIARA230; 0;1.0;-35.0;0.0;0.0;0.0;0.0;0.0;1
228;B.SUL----230; 0;1.006;-41.3;0.0;0.0;88.1;34.8;0.0;1
233;SAMAMBAI-500; 0;1.031;-36.6;0.0;0.0;0.0;0.0;0.0;1
234;SAMAMBAI-345; 0;1.018;-39.6;0.0;0.0;1025.0;358.8;0.0;1
300;EMBORCAC-3GR; 1;1.02;-18.7;717.1;-160.4;0.0;0.0;0.0;1
301;JAGUARA--4GR; 1;1.01;-18.8;307.3;-117.4;0.0;0.0;0.0;1
302;N.PONTE--3GR; 1;1.02;-17.9;409.7;-113.1;0.0;0.0;0.0;1
303;S.SIMAO--4GR; 1;1.02;-24.5;204.9;-261.2;0.0;0.0;0.0;1
305;V.GRANDE-4GR; 1;1.0;-21.6;307.3;-40.2;0.0;0.0;0.0;1
320;EMBORCAC-500; 0;1.046;-24.0;0.0;0.0;0.0;0.0;0.0;1
325;JAGUARA--500; 0;1.044;-23.2;0.0;0.0;0.0;0.0;0.0;1
326;JAGUARA--345; 0;1.028;-25.2;0.0;0.0;280.9;106.6;0.0;1
360;NPONTE---500; 0;1.044;-22.1;0.0;0.0;0.0;0.0;0.0;1
370;SSIMAO---500; 0;1.047;-25.6;0.0;0.0;0.0;0.0;0.0;1
396;VGRANDE--345; 0;1.036;-25.4;0.0;0.0;0.0;0.0;0.0;1
500;A.VERMEL-4GR; 1;1.02;-21.9;819.5;-88.9;0.0;0.0;0.0;1
535;AVERMELHA500; 0;1.032;-26.5;0.0;0.0;0.0;0.0;0.0;1
536;AVERMELH-440; 0;1.02;-29.4;0.0;0.0;717.5;153.8;0.0;1
1503;ITAJUBA--500; 0;1.032;-53.5;0.0;0.0;0.0;0.0;0.0;1
1504;ITAJUBA--138; 0;0.996;-57.8;0.0;0.0;148.6;64.6;0.0;1
800;GBMUNHOZ-2GR; 1;1.02;-9.0;1126.8;217.1;0.0;0.0;0.0;2
808;SCAXIAS--4GR; 1;1.02;1.9;1178.0;149.9;0.0;0.0;0.0;2
