numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
12;LCBARRET-4GR; 1;1.0;-24.8;307.3;-180.0;0.0;0.0;0.0;1
16;FURNAS---5GR; 1;1.0;-27.2;819.5;-72.8;0.0;0.0;0.0;1
18;ITUMBIAR-6GR; 2;1.02;-24.0;1085.1;-348.2;0.0;0.0;0.0;1
20;MARIMBON-5GR; 1;1.01;-22.9;921.9;-270.3;0.0;0.0;0.0;1
22;M.MOR.A--3GR; 1;1.0;-20.5;153.6;-15.3;0.0;0.0;0.0;1
35;CORUMBA--2GR; 1;1.0;-27.3;204.9;-39.8;0.0;0.0;0.0;1
48;IBIUNA---4CS; 1;1.0;-44.9;0.0;-352.6;0.0;0.0;0.0;1
86;IBIUNA---345; 0;1.025;-44.9;0.0;0.0;67.6;1.2;0.0;1
100;MARIMBON-500; 0;1.05;-29.2;0.0;0.0;0.0;0.0;0.0;1
101;ARARAQUA-500; 0;1.054;-37.6;0.0;0.0;0.0;0.0;-222.3;1
102;POCOS----500; 0;1.04;-44.8;0.0;0.0;0.0;0.0;-108.1;1
103;CAMPINAS-500; 0;1.053;-45.3;0.0;0.0;0.0;0.0;0.0;1
104;C.PAULIS-500; 0;1.035;-54.2;0.0;0.0;932.8;240.9;0.0;1
106;ADRIANO--500; 0;1.023;-55.1;0.0;0.0;0.0;0.0;-104.6;1
120;P.CALDAS-345; 0;1.026;-43.0;0.0;0.0;184.5;92.2;0.0;1
122;IBIUNA---500; 0;1.051;-43.9;0.0;0.0;205.0;39.0;0.0;1
123;CAMPINAS-345; 0;1.016;-48.2;0.0;0.0;461.2;179.4;0.0;1
126;GUARULHOS345; 0;1.027;-45.6;0.0;0.0;297.2;97.4;0.0;1
131;M.MORAES-345; 0;1.023;-28.1;0.0;0.0;0.0;0.0;0.0;1
134;LBARRETO-345; 0;1.024;-27.1;0.0;0.0;0.0;0.0;0.0;1
136;FURNAS---345; 0;1.019;-34.3;0.0;0.0;55.4;23.6;0.0;1
138;ITUTINGA-345; 0;1.015;-45.9;0.0;0.0;73.8;34.8;0.0;1
140;ADRIANO--345; 0;0.995;-56.3;0.0;0.0;717.5;256.3;0.0;1
210;ITUMBIARA500; 0;1.045;-27.9;0.0;0.0;0.0;0.0;0.0;1
213;MARIMBON-345; 0;1.045;-29.5;0.0;0.0;95.3;40.0;0.0;1
216;PCOLOMBIA345; 0;1.045;-28.5;0.0;0.0;54.3;25.6;0.0;1
217;ITUMBIARA345; 0;1.045;-32.8;0.0;0.0;373.1;59.5;0.0;1
218;BANDEIRA-345; 0;1.016;-40.9;0.0;0.0;615.0;205.0;0.0;1
219;B.SUL----345; 0;1.02;-39.7;0.0;0.0;0.0;0.0;0.0;1
220;CORUMBA--345; 0;1.048;-32.5;0.0;0.0;0.0;0.0;0.0;1
225;ITUMBIARA230; 0;1.0;-35.2;0.0;0.0;0.0;0.0;0.0;1
228;B.SUL----230; 0;1.007;-41.5;0.0;0.0;88.1;34.8;0.0;1
233;SAMAMBAI-500; 0;1.032;-36.9;0.0;0.0;0.0;0.0;0.0;1
234;SAMAMBAI-345; 0;1.019;-39.8;0.0;0.0;1025.0;358.8;0.0;1
300;EMBORCAC-3GR; 1;1.02;-19.2;717.1;-165.5;0.0;0.0;0.0;1
301;JAGUARA--4GR; 1;1.01;-19.8;307.3;-120.7;0.0;0.0;0.0;1
302;N.PONTE--3GR; 1;1.02;-18.5;409.7;-116.1;0.0;0.0;0.0;1
303;S.SIMAO--4GR; 1;1.02;-24.7;204.9;-265.9;0.0;0.0;0.0;1
305;V.GRANDE-4GR; 1;1.0;-22.7;307.3;-48.9;0.0;0.0;0.0;1
320;EMBORCAC-500; 0;1.046;-24.4;0.0;0.0;0.0;0.0;0.0;1
325;JAGUARA--500; 0;1.045;-24.2;0.0;0.0;0.0;0.0;0.0;1
326;JAGUARA--345; 0;1.031;-26.6;0.0;0.0;280.9;106.6;0.0;1
