numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
12;LCBARRET-4GR; 1;1.0;-24.6;307.0;-182.7;0.0;0.0;0.0;1
16;FURNAS---5GR; 1;1.0;-26.8;818.8;-80.2;0.0;0.0;0.0;1
18;ITUMBIAR-6GR; 2;1.02;-24.0;1063.3;-351.6;0.0;0.0;0.0;1
20;MARIMBON-5GR; 1;1.01;-22.7;921.2;-276.9;0.0;0.0;0.0;1
22;M.MOR.A--3GR; 1;1.0;-20.2;153.5;-16.0;0.0;0.0;0.0;1
35;CORUMBA--2GR; 1;1.0;-27.2;204.7;-40.0;0.0;0.0;0.0;1
48;IBIUNA---4CS; 1;1.0;-44.3;0.0;-368.1;0.0;0.0;0.0;1
86;IBIUNA---345; 0;1.026;-44.3;0.0;0.0;67.6;1.2;0.0;1
100;MARIMBON-500; 0;1.051;-29.0;0.0;0.0;0.0;0.0;0.0;1
101;ARARAQUA-500; 0;1.056;-37.2;0.0;0.0;0.0;0.0;-223.1;1
102;POCOS----500; 0;1.042;-44.3;0.0;0.0;0.0;0.0;-108.6;1
103;CAMPINAS-500; 0;1.056;-44.7;0.0;0.0;0.0;0.0;0.0;1
104;C.PAULIS-500; 0;1.038;-53.7;0.0;0.0;932.8;240.9;0.0;1
106;ADRIANO--500; 0;1.026;-54.6;0.0;0.0;0.0;0.0;-105.2;1
120;P.CALDAS-345; 0;1.028;-42.5;0.0;0.0;184.5;92.2;0.0;1
122;IBIUNA---500; 0;1.054;-43.2;0.0;0.0;205.0;39.0;0.0;1
123;CAMPINAS-345; 0;1.018;-47.6;0.0;0.0;461.2;179.4;0.0;1
126;GUARULHOS345; 0;1.029;-45.0;0.0;0.0;297.2;97.4;0.0;1
131;M.MORAES-345; 0;1.023;-27.8;0.0;0.0;0.0;0.0;0.0;1
134;LBARRETO-345; 0;1.024;-26.9;0.0;0.0;0.0;0.0;0.0;1
136;FURNAS---345; 0;1.02;-33.9;0.0;0.0;55.4;23.6;0.0;1
138;ITUTINGA-345; 0;1.017;-45.5;0.0;0.0;73.8;34.8;0.0;1
140;ADRIANO--345; 0;0.998;-55.8;0.0;0.0;717.5;256.3;0.0;1
210;ITUMBIARA500; 0;1.045;-27.8;0.0;0.0;0.0;0.0;0.0;1
213;MARIMBON-345; 0;1.045;-29.2;0.0;0.0;95.3;40.0;0.0;1
216;PCOLOMBIA345; 0;1.046;-28.3;0.0;0.0;54.3;25.6;0.0;1
217;ITUMBIARA345; 0;1.045;-32.7;0.0;0.0;373.1;59.5;0.0;1
218;BANDEIRA-345; 0;1.016;-40.8;0.0;0.0;615.0;205.0;0.0;1
219;B.SUL----345; 0;1.02;-39.6;0.0;0.0;0.0;0.0;0.0;1
220;CORUMBA--345; 0;1.048;-32.4;0.0;0.0;0.0;0.0;0.0;1
225;ITUMBIARA230; 0;1.0;-35.1;0.0;0.0;0.0;0.0;0.0;1
228;B.SUL----230; 0;1.007;-41.4;0.0;0.0;88.1;34.8;0.0;1
233;SAMAMBAI-500; 0;1.032;-36.8;0.0;0.0;0.0;0.0;0.0;1
234;SAMAMBAI-345; 0;1.019;-39.7;0.0;0.0;1025.0;358.8;0.0;1
300;EMBORCAC-3GR; 1;1.02;-19.0;716.5;-165.9;0.0;0.0;0.0;1
301;JAGUARA--4GR; 1;1.01;-19.6;307.0;-121.5;0.0;0.0;0.0;1
302;N.PONTE--3GR; 1;1.02;-18.4;409.4;-116.6;0.0;0.0;0.0;1
303;S.SIMAO--4GR; 1;1.02;-24.6;204.7;-266.8;0.0;0.0;0.0;1
305;V.GRANDE-4GR; 1;1.0;-22.5;307.0;-49.9;0.0;0.0;0.0;1
320;EMBORCAC-500; 0;1.046;-24.3;0.0;0.0;0.0;0.0;0.0;1
325;JAGUARA--500; 0;1.045;-24.0;0.0;0.0;0.0;0.0;0.0;1
326;JAGUARA--345; 0;1.031;-26.4;0.0;0.0;280.9;106.6;0.0;1
360;NPONTE---500; 0;1.045;-22.7;0.0;0.0;0.0;0.0;0.0;1
370;SSIMAO---500; 0;1.048;-25.7;0.0;0.0;0.0;0.0;0.0;1
396;VGRANDE--345; 0;1.039;-26.3;0.0;0.0;0.0;0.0;0.0;1
500;A.VERMEL-4GR; 1;1.02;-21.8;818.8;-98.2;0.0;0.0;0.0;1
535;AVERMELHA500; 0;1.033;-26.4;0.0;0.0;0.0;0.0;0.0;1
536;AVERMELH-440; 0;1.021;-29.3;0.0;0.0;717.5;153.8;0.0;1
1503;ITAJUBA--500; 0;1.039;-51.3;0.0;0.0;0.0;0.0;0.0;1
