numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
12;LCBARRET-4GR; 1;1.0;-25.1;307.3;-173.3;0.0;0.0;0.0;1
16;FURNAS---5GR; 1;1.0;-27.4;819.5;-66.2;0.0;0.0;0.0;1
18;ITUMBIAR-6GR; 2;1.02;-24.0;1046.4;-243.9;0.0;0.0;0.0;1
20;MARIMBON-5GR; 1;1.01;-23.6;921.9;-208.9;0.0;0.0;0.0;1
22;M.MOR.A--3GR; 1;1.0;-20.7;153.6;-14.4;0.0;0.0;0.0;1
35;CORUMBA--2GR; 1;1.0;-27.3;204.9;-29.5;0.0;0.0;0.0;1
48;IBIUNA---4CS; 1;1.0;-45.0;0.0;-353.5;0.0;0.0;0.0;1
86;IBIUNA---345; 0;1.025;-45.0;0.0;0.0;67.6;1.2;0.0;1
100;MARIMBON-500; 0;1.043;-30.0;0.0;0.0;0.0;0.0;0.0;1
101;ARARAQUA-500; 0;1.05;-38.2;0.0;0.0;0.0;0.0;-220.5;1
102;POCOS----500; 0;1.037;-45.2;0.0;0.0;0.0;0.0;-107.5;1
103;CAMPINAS-500; 0;1.051;-45.5;0.0;0.0;0.0;0.0;0.0;1
104;C.PAULIS-500; 0;1.033;-54.6;0.0;0.0;932.8;240.9;0.0;1
106;ADRIANO--500; 0;1.02;-55.5;0.0;0.0;0.0;0.0;-104.0;1
120;P.CALDAS-345; 0;1.025;-43.3;0.0;0.0;184.5;92.2;0.0;1
122;IBIUNA---500; 0;1.052;-44.0;0.0;0.0;205.0;39.0;0.0;1
123;CAMPINAS-345; 0;1.014;-48.5;0.0;0.0;461.2;179.4;0.0;1
126;GUARULHOS345; 0;1.027;-45.8;0.0;0.0;297.2;97.4;0.0;1
131;M.MORAES-345; 0;1.022;-28.3;0.0;0.0;0.0;0.0;0.0;1
134;LBARRETO-345; 0;1.023;-27.4;0.0;0.0;0.0;0.0;0.0;1
136;FURNAS---345; 0;1.018;-34.5;0.0;0.0;55.4;23.6;0.0;1
138;ITUTINGA-345; 0;1.013;-46.3;0.0;0.0;73.8;34.8;0.0;1
140;ADRIANO--345; 0;0.992;-56.7;0.0;0.0;717.5;256.3;0.0;1
210;ITUMBIARA500; 0;1.038;-27.8;0.0;0.0;0.0;0.0;0.0;1
213;MARIMBON-345; 0;1.039;-30.0;0.0;0.0;95.3;40.0;0.0;1
216;PCOLOMBIA345; 0;1.041;-28.8;0.0;0.0;54.3;25.6;0.0;1
217;ITUMBIARA345; 0;1.039;-32.8;0.0;0.0;373.1;59.5;0.0;1
218;BANDEIRA-345; 0;1.009;-41.0;0.0;0.0;615.0;205.0;0.0;1
219;B.SUL----345; 0;1.014;-39.8;0.0;0.0;0.0;0.0;0.0;1
220;CORUMBA--345; 0;1.043;-32.5;0.0;0.0;0.0;0.0;0.0;1
225;ITUMBIARA230; 0;1.0;-35.3;0.0;0.0;0.0;0.0;0.0;1
228;B.SUL----230; 0;1.001;-41.6;0.0;0.0;88.1;34.8;0.0;1
233;SAMAMBAI-500; 0;1.025;-36.9;0.0;0.0;0.0;0.0;0.0;1
234;SAMAMBAI-345; 0;1.012;-39.9;0.0;0.0;1025.0;358.8;0.0;1
300;EMBORCAC-3GR; 1;1.02;-19.1;717.1;-144.0;0.0;0.0;0.0;1
301;JAGUARA--4GR; 1;1.01;-19.9;307.3;-115.9;0.0;0.0;0.0;1
302;N.PONTE--3GR; 1;1.02;-18.6;409.7;-107.8;0.0;0.0;0.0;1
303;S.SIMAO--4GR; 1;1.02;-24.9;204.9;-244.9;0.0;0.0;0.0;1
305;V.GRANDE-4GR; 1;1.0;-22.9;307.3;-40.5;0.0;0.0;0.0;1
320;EMBORCAC-500; 0;1.044;-24.3;0.0;0.0;0.0;0.0;0.0;1
325;JAGUARA--500; 0;1.043;-24.3;0.0;0.0;0.0;0.0;0.0;1
326;JAGUARA--345; 0;1.029;-26.8;0.0;0.0;280.9;106.6;0.0;1
360;NPONTE---500; 0;1.043;-22.9;0.0;0.0;0.0;0.0;0.0;1
370;SSIMAO---500; 0;1.046;-26.1;0.0;0.0;0.0;0.0;0.0;1
396;VGRANDE--345; 0;1.036;-26.8;0.0;0.0;0.0;0.0;0.0;1
500;A.VERMEL-4GR; 1;1.02;-22.4;819.5;-72.2;0.0;0.0;0.0;1
535;AVERMELHA500; 0;1.031;-26.9;0.0;0.0;0.0;0.0;0.0;1
536;AVERMELH-440; 0;1.018;-29.8;0.0;0.0;717.5;153.8;0.0;1
1503;ITAJUBA--500; 0;1.033;-52.2;0.0;0.0;0.0;0.0;0.0;1
1504;ITAJUBA--138; 0;0.998;-56.5;0.0;0.0;148.6;64.6;0.0;1
800;GBMUNHOZ-2GR; 1;1.02;-7.8;1126.8;216.2;0.0;0.0;0.0;2
808;SCAXIAS--4GR; 1;1.02;3.1;1178.0;149.6;0.0;0.0;0.0;2
810;SSEGREDO-4GR; 1;1.02;-4.6;1229.2;1.4;0.0;0.0;0.0;2
814;BATEIAS--230; 0;1.0;-39.7;0.0;0.0;753.8;195.8;0.0;2
824;GBMUNHOZ-500; 0;1.026;-18.5;0.0;0.0;0.0;0.0;0.0;2
834;S.MATEUS-230; 0;0.992;-30.5;0.0;0.0;13.7;4.3;0.0;2
839;CASCAVEL-230; 0;0.999;-7.1;0.0;0.0;0.0;0.0;0.0;2
840;CASCAVEL-138; 0;0.985;-10.2;0.0;0.0;163.0;36.9;0.0;2
848;FCHOPIM--138; 0;0.998;-6.3;0.0;0.0;96.4;18.5;0.0;2
856;SEGREDO--500; 0;1.028;-11.7;0.0;0.0;0.0;0.0;0.0;2
895;BATEIAS--500; 0;1.022;-37.3;0.0;0.0;0.0;0.0;0.0;2
896;CASCAVELO500; 0;1.024;-4.9;0.0;0.0;0.0;0.0;0.0;2
897;SCAXIAS--500; 0;1.036;-3.6;0.0;0.0;0.0;0.0;0.0;2
898;FCHOPIM--230; 0;1.011;-2.8;0.0;0.0;0.0;0.0;0.0;2
904;ITA------4GR; 1;1.02;-16.2;717.1;-152.5;0.0;0.0;0.0;2
915;MACHADIN-2GR; 1;1.02;-14.0;717.1;-54.0;0.0;0.0;0.0;2
919;SOSOR1A4-4GR; 1;1.0;5.3;717.1;93.5;0.0;0.0;0.0;2
925;SSANTIAG-3GR; 1;1.02;-0.6;973.1;112.8;0.0;0.0;0.0;2
933;AREIA----500; 0;1.025;-18.9;0.0;0.0;0.0;0.0;0.0;2
934;AREIA----230; 0;1.0;-19.1;0.0;0.0;242.9;60.5;0.0;2
938;BLUMENAU-500; 0;1.02;-39.5;0.0;0.0;0.0;0.0;0.0;2
939;BLUMENAU-230; 0;1.0;-42.1;0.0;0.0;1177.7;54.4;0.0;2
955;CNOVOS---500; 0;1.043;-25.1;0.0;0.0;0.0;0.0;0.0;2
959;CURITIBA-500; 0;1.01;-37.0;0.0;0.0;0.0;0.0;102.0;2
960;CURITIBA-230; 0;1.0;-39.7;0.0;0.0;865.8;480.8;0.0;2
964;CAXIAS---500; 0;1.019;-32.8;0.0;0.0;0.0;0.0;0.0;2
965;CAXIAS---230; 0;1.0;-35.5;0.0;0.0;774.5;57.6;0.0;2
976;GRAVATAI-500; 0;0.992;-35.7;0.0;0.0;0.0;0.0;0.0;2
995;ITA------500; 0;1.04;-20.7;0.0;0.0;0.0;0.0;0.0;2
1015;JOINVILLE230; 0;1.002;-42.0;0.0;0.0;71.7;2.0;0.0;2
1030;MACHADIN-500; 0;1.041;-22.0;0.0;0.0;0.0;0.0;0.0;2
1047;SOSORIO--230; 0;1.016;-1.8;0.0;0.0;0.0;0.0;0.0;2
1060;SSANTIAG-500; 0;1.038;-8.8;0.0;0.0;0.0;0.0;0.0;2
1210;GRAVATAI-230; 0;1.0;-38.6;0.0;0.0;1258.7;435.6;0.0;2
2458;CASCAVELO230; 0;1.0;-7.4;0.0;0.0;413.1;129.1;0.0;2
21;MANSO----3GR; 1;1.0;-65.0;143.4;-16.6;0.0;0.0;0.0;3
231;R.VERDE-230 ; 0;0.995;-50.7;0.0;0.0;91.9;32.7;0.0;3
4501;B.PEIXE--230; 0;1.011;-62.9;0.0;0.0;32.2;7.3;-46.0;3
4521;ITIQUIRA-230; 0;1.026;-69.0;0.0;0.0;0.0;0.0;0.0;3
4522;RONDONOP-230; 0;1.022;-71.2;0.0;0.0;0.0;0.0;-20.9;3
4523;ITIQUIR--2GR; 1;1.01;-63.1;51.2;-5.3;0.0;0.0;0.0;3
4530;COXIPO-CE-12; 0;1.02;-76.0;0.0;0.0;0.0;0.0;0.0;3
4532;COXIPO-230  ; 0;1.036;-76.0;0.0;0.0;0.0;0.0;0.0;3
4533;COXIPO-138  ; 0;1.011;-76.4;0.0;0.0;77.3;16.5;0.0;3
4542;NOBRES-230  ; 0;1.019;-75.2;0.0;0.0;0.0;0.0;0.0;3
4552;N.MUTUM-230 ; 0;0.994;-83.1;0.0;0.0;12.9;1.2;-19.8;3
4562;SORRISO-230 ; 0;0.993;-91.8;0.0;0.0;24.4;7.6;0.0;3
4572;LUCAS-RV230 ; 0;0.992;-88.7;0.0;0.0;18.5;6.6;0.0;3
4582;SINOP-230   ; 0;0.998;-94.8;0.0;0.0;67.1;17.1;29.9;3
4592;MANSO-230   ; 0;1.015;-70.1;0.0;0.0;0.0;0.0;0.0;3
4596;CBA--GAS-2GR; 1;1.0;-71.3;235.6;-19.1;0.0;0.0;0.0;3
4623;RONDONOP-138; 0;1.007;-74.2;0.0;0.0;131.4;41.8;0.0;3
4703;CUIABA-138  ; 0;0.999;-77.5;0.0;0.0;186.7;30.5;0.0;3
4804;GUAPORE--2GR; 1;1.0;-77.9;51.2;-14.3;0.0;0.0;0.0;3
