numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
12;LCBARRET-4GR; 1;1.0;-24.5;307.1;-179.6;0.0;0.0;0.0;1
16;FURNAS---5GR; 1;1.0;-26.7;819.1;-80.2;0.0;0.0;0.0;1
18;ITUMBIAR-6GR; 2;1.02;-24.0;1057.8;-289.3;0.0;0.0;0.0;1
20;MARIMBON-5GR; 1;1.01;-22.6;921.4;-269.2;0.0;0.0;0.0;1
22;M.MOR.A--3GR; 1;1.0;-20.1;153.6;-15.6;0.0;0.0;0.0;1
35;CORUMBA--2GR; 1;1.0;-27.2;204.8;-23.3;0.0;0.0;0.0;1
48;IBIUNA---4CS; 1;1.0;-44.1;0.0;-371.5;0.0;0.0;0.0;1
86;IBIUNA---345; 0;1.027;-44.1;0.0;0.0;67.6;1.2;0.0;1
100;MARIMBON-500; 0;1.05;-28.9;0.0;0.0;0.0;0.0;0.0;1
101;ARARAQUA-500; 0;1.056;-37.1;0.0;0.0;0.0;0.0;-223.0;1
102;POCOS----500; 0;1.042;-44.2;0.0;0.0;0.0;0.0;-108.6;1
103;CAMPINAS-500; 0;1.056;-44.6;0.0;0.0;0.0;0.0;0.0;1
104;C.PAULIS-500; 0;1.038;-53.5;0.0;0.0;932.8;240.9;0.0;1
106;ADRIANO--500; 0;1.026;-54.5;0.0;0.0;0.0;0.0;-105.2;1
120;P.CALDAS-345; 0;1.028;-42.4;0.0;0.0;184.5;92.2;0.0;1
122;IBIUNA---500; 0;1.054;-43.0;0.0;0.0;205.0;39.0;0.0;1
123;CAMPINAS-345; 0;1.019;-47.5;0.0;0.0;461.2;179.4;0.0;1
126;GUARULHOS345; 0;1.029;-44.8;0.0;0.0;297.2;97.4;0.0;1
131;M.MORAES-345; 0;1.023;-27.8;0.0;0.0;0.0;0.0;0.0;1
134;LBARRETO-345; 0;1.024;-26.8;0.0;0.0;0.0;0.0;0.0;1
136;FURNAS---345; 0;1.02;-33.8;0.0;0.0;55.4;23.6;0.0;1
138;ITUTINGA-345; 0;1.017;-45.4;0.0;0.0;73.8;34.8;0.0;1
140;ADRIANO--345; 0;0.998;-55.7;0.0;0.0;717.5;256.3;0.0;1
210;ITUMBIARA500; 0;1.041;-27.8;0.0;0.0;0.0;0.0;0.0;1
213;MARIMBON-345; 0;1.044;-29.2;0.0;0.0;95.3;40.0;0.0;1
216;PCOLOMBIA345; 0;1.043;-28.3;0.0;0.0;54.3;25.6;0.0;1
217;ITUMBIARA345; 0;1.034;-32.8;0.0;0.0;373.1;59.5;0.0;1
218;BANDEIRA-345; 0;1.006;-41.0;0.0;0.0;615.0;205.0;0.0;1
219;B.SUL----345; 0;1.012;-39.8;0.0;0.0;0.0;0.0;0.0;1
220;CORUMBA--345; 0;1.04;-32.5;0.0;0.0;0.0;0.0;0.0;1
225;ITUMBIARA230; 0;1.0;-35.3;0.0;0.0;0.0;0.0;0.0;1
228;B.SUL----230; 0;0.999;-41.6;0.0;0.0;88.1;34.8;0.0;1
233;SAMAMBAI-500; 0;1.025;-36.9;0.0;0.0;0.0;0.0;0.0;1
234;SAMAMBAI-345; 0;1.011;-39.9;0.0;0.0;1025.0;358.8;0.0;1
300;EMBORCAC-3GR; 1;1.02;-19.0;716.7;-149.5;0.0;0.0;0.0;1
301;JAGUARA--4GR; 1;1.01;-19.6;307.1;-118.7;0.0;0.0;0.0;1
302;N.PONTE--3GR; 1;1.02;-18.4;409.5;-110.6;0.0;0.0;0.0;1
303;S.SIMAO--4GR; 1;1.02;-24.5;204.8;-257.0;0.0;0.0;0.0;1
305;V.GRANDE-4GR; 1;1.0;-22.4;307.1;-44.2;0.0;0.0;0.0;1
320;EMBORCAC-500; 0;1.044;-24.2;0.0;0.0;0.0;0.0;0.0;1
325;JAGUARA--500; 0;1.044;-24.0;0.0;0.0;0.0;0.0;0.0;1
326;JAGUARA--345; 0;1.03;-26.3;0.0;0.0;280.9;106.6;0.0;1
360;NPONTE---500; 0;1.044;-22.6;0.0;0.0;0.0;0.0;0.0;1
370;SSIMAO---500; 0;1.047;-25.7;0.0;0.0;0.0;0.0;0.0;1
396;VGRANDE--345; 0;1.037;-26.2;0.0;0.0;0.0;0.0;0.0;1
500;A.VERMEL-4GR; 1;1.02;-21.8;819.1;-92.7;0.0;0.0;0.0;1
535;AVERMELHA500; 0;1.033;-26.3;0.0;0.0;0.0;0.0;0.0;1
536;AVERMELH-440; 0;1.02;-29.2;0.0;0.0;717.5;153.8;0.0;1
1503;ITAJUBA--500; 0;1.039;-51.2;0.0;0.0;0.0;0.0;0.0;1
1504;ITAJUBA--138; 0;1.004;-55.4;0.0;0.0;148.6;64.6;0.0;1
800;GBMUNHOZ-2GR; 1;1.02;-7.0;1126.2;211.1;0.0;0.0;0.0;2
808;SCAXIAS--4GR; 1;1.02;3.9;1177.4;148.2;0.0;0.0;0.0;2
810;SSEGREDO-4GR; 1;1.02;-3.8;1228.6;-3.2;0.0;0.0;0.0;2
814;BATEIAS--230; 0;1.0;-38.8;0.0;0.0;753.8;195.8;0.0;2
824;GBMUNHOZ-500; 0;1.027;-17.7;0.0;0.0;0.0;0.0;0.0;2
834;S.MATEUS-230; 0;0.992;-29.6;0.0;0.0;13.7;4.3;0.0;2
839;CASCAVEL-230; 0;0.999;-6.3;0.0;0.0;0.0;0.0;0.0;2
840;CASCAVEL-138; 0;0.985;-9.4;0.0;0.0;163.0;36.9;0.0;2
848;FCHOPIM--138; 0;0.998;-5.5;0.0;0.0;96.4;18.5;0.0;2
856;SEGREDO--500; 0;1.028;-10.9;0.0;0.0;0.0;0.0;0.0;2
895;BATEIAS--500; 0;1.024;-36.4;0.0;0.0;0.0;0.0;0.0;2
896;CASCAVELO500; 0;1.024;-4.1;0.0;0.0;0.0;0.0;0.0;2
897;SCAXIAS--500; 0;1.036;-2.8;0.0;0.0;0.0;0.0;0.0;2
898;FCHOPIM--230; 0;1.011;-2.0;0.0;0.0;0.0;0.0;0.0;2
904;ITA------4GR; 1;1.02;-15.4;716.7;-156.3;0.0;0.0;0.0;2
915;MACHADIN-2GR; 1;1.02;-13.2;716.7;-56.9;0.0;0.0;0.0;2
919;SOSOR1A4-4GR; 1;1.0;6.1;716.7;93.0;0.0;0.0;0.0;2
925;SSANTIAG-3GR; 1;1.02;0.2;972.6;110.8;0.0;0.0;0.0;2
933;AREIA----500; 0;1.026;-18.0;0.0;0.0;0.0;0.0;0.0;2
934;AREIA----230; 0;1.0;-18.2;0.0;0.0;242.9;60.5;0.0;2
938;BLUMENAU-500; 0;1.021;-38.7;0.0;0.0;0.0;0.0;0.0;2
939;BLUMENAU-230; 0;1.0;-41.2;0.0;0.0;1177.7;54.4;0.0;2
955;CNOVOS---500; 0;1.044;-24.3;0.0;0.0;0.0;0.0;0.0;2
959;CURITIBA-500; 0;1.012;-36.1;0.0;0.0;0.0;0.0;102.4;2
960;CURITIBA-230; 0;1.0;-38.8;0.0;0.0;865.8;480.8;0.0;2
964;CAXIAS---500; 0;1.02;-32.0;0.0;0.0;0.0;0.0;0.0;2
965;CAXIAS---230; 0;1.0;-34.6;0.0;0.0;774.5;57.6;0.0;2
976;GRAVATAI-500; 0;0.993;-34.8;0.0;0.0;0.0;0.0;0.0;2
995;ITA------500; 0;1.041;-19.8;0.0;0.0;0.0;0.0;0.0;2
1015;JOINVILLE230; 0;1.002;-41.1;0.0;0.0;71.7;2.0;0.0;2
1030;MACHADIN-500; 0;1.042;-21.2;0.0;0.0;0.0;0.0;0.0;2
1047;SOSORIO--230; 0;1.016;-1.0;0.0;0.0;0.0;0.0;0.0;2
1060;SSANTIAG-500; 0;1.038;-8.0;0.0;0.0;0.0;0.0;0.0;2
1210;GRAVATAI-230; 0;1.0;-37.8;0.0;0.0;1258.7;435.6;0.0;2
2458;CASCAVELO230; 0;1.0;-6.6;0.0;0.0;413.1;129.1;0.0;2
21;MANSO----3GR; 1;1.0;-81.1;143.3;-11.5;0.0;0.0;0.0;3
231;R.VERDE-230 ; 0;0.931;-63.8;0.0;0.0;91.9;32.7;0.0;3
4501;B.PEIXE--230; 0;0.963;-77.8;0.0;0.0;32.2;7.3;-41.7;3
4521;ITIQUIRA-230; 0;1.006;-84.7;0.0;0.0;0.0;0.0;0.0;3
4522;RONDONOP-230; 0;0.994;-86.9;0.0;0.0;0.0;0.0;-19.8;3
4523;ITIQUIR--2GR; 1;1.01;-78.8;51.2;4.5;0.0;0.0;0.0;3
4530;COXIPO-CE-12; 0;1.02;-92.2;0.0;0.0;0.0;0.0;0.0;3
4532;COXIPO-230  ; 0;1.027;-92.2;0.0;0.0;0.0;0.0;0.0;3
4533;COXIPO-138  ; 0;1.005;-92.6;0.0;0.0;77.3;16.5;0.0;3
4542;NOBRES-230  ; 0;1.012;-91.4;0.0;0.0;0.0;0.0;0.0;3
4552;N.MUTUM-230 ; 0;0.986;-99.4;0.0;0.0;12.9;1.2;-19.4;3
4562;SORRISO-230 ; 0;0.983;108.3;0.0;0.0;24.4;7.6;0.0;3
4572;LUCAS-RV230 ; 0;0.982;105.1;0.0;0.0;18.5;6.6;0.0;3
4582;SINOP-230   ; 0;0.987;111.3;0.0;0.0;67.1;17.1;29.2;3
4592;MANSO-230   ; 0;1.011;-86.3;0.0;0.0;0.0;0.0;0.0;3
4596;CBA--GAS-2GR; 1;1.0;-87.5;235.5;-3.1;0.0;0.0;0.0;3
4623;RONDONOP-138; 0;0.981;-90.1;0.0;0.0;131.4;41.8;0.0;3
4703;CUIABA-138  ; 0;0.993;-93.7;0.0;0.0;186.7;30.5;0.0;3
4804;GUAPORE--2GR; 1;1.0;-94.2;51.2;-11.2;0.0;0.0;0.0;3
4805;GUAPORE--138; 0;1.017;-98.1;0.0;0.0;0.0;0.0;0.0;3
4807;JAURU-138   ; 0;1.015;-99.3;0.0;0.0;132.1;37.2;0.0;3
4862;JAURU-230   ; 0;1.035;-97.5;0.0;0.0;0.0;0.0;-32.1;3
