numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
1;Barra01;1;1.045;-22.5;317.1;350.0;0.0;0.0;0.0;1
2;Barra02;1;0.98;-11.7;691.1;244.5;0.0;0.0;0.0;2
3;Barra03;1;0.983;-8.3;824.2;273.7;0.0;0.0;0.0;3
4;Barra04;1;0.997;-9.0;801.2;166.2;0.0;0.0;0.0;4
5;Barra05;1;1.011;-12.1;640.2;226.3;0.0;0.0;0.0;5
6;Barra06;1;1.05;9.7;887.5;395.3;0.0;0.0;0.0;6
7;Barra07;1;1.063;10.1;710.0;446.2;0.0;0.0;0.0;7
8;Barra08;1;1.03;-14.7;684.6;161.8;0.0;0.0;0.0;8
9;Barra09;1;1.025;-7.8;1014.6;207.8;0.0;0.0;0.0;9
10;Barra10;1;1.01;-22.2;634.2;154.7;0.0;0.0;0.0;10
11;Barra11;1;1.0;-19.0;1267.9;253.7;0.0;0.0;0.0;11
12;Barra12;1;1.015;-40.5;1711.7;687.5;0.0;0.0;0.0;12
13;Barra13;1;1.011;-48.9;4553.7;1716.3;0.0;0.0;0.0;13
14;Barra14;1;1.0;10.1;2263.6;343.3;0.0;0.0;0.0;14
15;Barra15;1;1.0;-2.5;1267.9;196.8;0.0;0.0;0.0;15
16;Barra16;2;1.0;-0.0;4598.1;806.9;0.0;0.0;0.0;16
17;Barra17;0;0.927;-58.5;0.0;0.0;7680.0;384.0;0.0;17
18;Barra18;0;0.985;-8.0;0.0;0.0;3161.6;157.4;0.0;18
19;Barra19;0;0.908;-16.6;0.0;0.0;0.0;0.0;0.0;19
20;Barra20;0;0.962;-18.9;0.0;0.0;870.4;131.8;0.0;20
21;Barra21;0;0.953;-0.5;0.0;0.0;350.7;147.2;0.0;21
22;Barra22;0;0.977;2.4;0.0;0.0;0.0;0.0;0.0;22
23;Barra23;0;0.962;-0.7;0.0;0.0;317.4;108.8;0.0;23
24;Barra24;0;0.897;-22.2;0.0;0.0;395.5;-117.8;0.0;24
25;Barra25;0;0.976;-24.0;0.0;0.0;286.7;60.2;0.0;25
26;Barra26;0;0.95;-25.5;0.0;0.0;177.9;21.8;0.0;26
27;Barra27;0;0.921;-28.0;0.0;0.0;359.7;97.3;0.0;27
28;Barra28;0;0.963;-20.9;0.0;0.0;263.7;35.8;0.0;28
29;Barra29;0;0.972;-17.1;0.0;0.0;363.5;34.6;0.0;29
30;Barra30;0;0.932;-35.9;0.0;0.0;0.0;0.0;0.0;30
31;Barra31;0;0.945;-32.5;0.0;0.0;0.0;0.0;0.0;31
32;Barra32;0;0.943;-29.5;0.0;0.0;0.0;0.0;0.0;32
33;Barra33;0;0.938;-35.5;0.0;0.0;143.4;0.0;0.0;33
34;Barra34;0;0.941;-44.0;0.0;0.0;0.0;0.0;0.0;34
35;Barra35;0;0.994;-44.9;0.0;0.0;0.0;0.0;0.0;35
36;Barra36;0;0.932;-48.6;0.0;0.0;130.6;-25.0;0.0;36
37;Barra37;0;0.904;-26.6;0.0;0.0;0.0;0.0;0.0;37
38;Barra38;0;0.945;-33.8;0.0;0.0;0.0;0.0;0.0;38
39;Barra39;0;0.93;-62.2;0.0;0.0;341.8;16.1;0.0;39
40;Barra40;0;0.949;-26.0;0.0;0.0;84.0;30.1;0.0;40
41;Barra41;0;0.995;8.2;0.0;0.0;1280.0;320.0;0.0;41
42;Barra42;0;0.997;-3.6;0.0;0.0;1472.0;320.0;0.0;42
43;Barra43;0;0.93;-60.5;0.0;0.0;0.0;0.0;0.0;43
44;Barra44;0;0.93;-60.6;0.0;0.0;342.5;6.2;0.0;44
45;Barra45;0;0.98;-47.1;0.0;0.0;266.2;26.9;0.0;45
46;Barra46;0;0.933;-35.0;0.0;0.0;192.9;36.5;0.0;46
47;Barra47;0;0.946;-35.4;0.0;0.0;260.0;41.7;0.0;47
48;Barra48;0;0.95;-33.5;0.0;0.0;308.7;2.8;0.0;48
49;Barra49;0;0.927;-32.8;0.0;0.0;209.9;37.1;0.0;49
50;Barra50;0;0.988;-29.1;0.0;0.0;128.0;-188.2;0.0;50
51;Barra51;0;0.99;-43.2;0.0;0.0;431.4;-156.2;0.0;51
52;Barra52;0;0.906;-28.0;0.0;0.0;202.2;38.4;0.0;52
53;Barra53;0;0.937;-34.8;0.0;0.0;323.5;151.8;0.0;53
54;Barra54;0;0.959;-25.8;0.0;0.0;0.0;0.0;0.0;54
55;Barra55;0;0.917;-28.3;0.0;0.0;412.2;2.6;0.0;55
56;Barra56;0;0.876;-26.5;0.0;0.0;256.0;94.2;0.0;56
57;Barra57;0;0.869;-25.4;0.0;0.0;0.0;0.0;0.0;57
58;Barra58;0;0.87;-24.2;0.0;0.0;0.0;0.0;0.0;58
59;Barra59;0;0.859;-28.2;0.0;0.0;299.5;107.5;0.0;59
60;Barra60;0;0.86;-29.1;0.0;0.0;267.3;90.6;0.0;60
61;Barra61;0;0.913;-41.0;0.0;0.0;133.1;160.0;0.0;61
62;Barra62;0;0.878;-20.1;0.0;0.0;0.0;0.0;0.0;62
63;Barra63;0;0.873;-21.5;0.0;0.0;0.0;0.0;0.0;63
64;Barra64;0;0.793;-21.6;0.0;0.0;11.5;112.6;0.0;64
65;Barra17;0;0.874;-21.3;0.0;0.0;0.0;0.0;0.0;65
66;Barra19;0;0.874;-24.2;0.0;0.0;0.0;0.0;0.0;66
67;Barra67;0;0.869;-26.2;0.0;0.0;409.6;195.8;0.0;67
68;Barra68;0;0.891;-24.3;0.0;0.0;421.1;41.0;0.0;68
