numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
12;LCBARRET-4GR; 1;1.0;-26.0;299.4;-177.1;0.0;0.0;0.0;1
16;FURNAS---5GR; 1;1.0;-29.0;798.5;-71.3;0.0;0.0;0.0;1
18;ITUMBIAR-6GR; 2;1.02;-24.0;1006.8;-378.5;0.0;0.0;0.0;1
20;MARIMBON-5GR; 1;1.01;-23.9;898.3;-268.1;0.0;0.0;0.0;1
22;M.MOR.A--3GR; 1;1.0;-21.9;149.7;-15.1;0.0;0.0;0.0;1
35;CORUMBA--2GR; 1;1.0;-26.3;199.6;-42.9;0.0;0.0;0.0;1
48;IBIUNA---4CS; 1;1.0;-47.7;0.0;-402.5;0.0;0.0;0.0;1
86;IBIUNA---345; 0;1.029;-47.7;0.0;0.0;67.6;1.2;0.0;1
100;MARIMBON-500; 0;1.05;-30.1;0.0;0.0;0.0;0.0;0.0;1
101;ARARAQUA-500; 0;1.053;-39.1;0.0;0.0;0.0;0.0;-222.0;1
102;POCOS----500; 0;1.04;-46.6;0.0;0.0;0.0;0.0;-108.1;1
103;CAMPINAS-500; 0;1.057;-47.5;0.0;0.0;0.0;0.0;0.0;1
104;C.PAULIS-500; 0;1.037;-56.1;0.0;0.0;932.8;240.9;0.0;1
106;ADRIANO--500; 0;1.024;-57.0;0.0;0.0;0.0;0.0;-104.8;1
120;P.CALDAS-345; 0;1.027;-45.0;0.0;0.0;184.5;92.2;0.0;1
122;IBIUNA---500; 0;1.061;-46.8;0.0;0.0;205.0;39.0;0.0;1
123;CAMPINAS-345; 0;1.019;-50.3;0.0;0.0;461.2;179.4;0.0;1
126;GUARULHOS345; 0;1.03;-48.2;0.0;0.0;297.2;97.4;0.0;1
131;M.MORAES-345; 0;1.022;-29.3;0.0;0.0;0.0;0.0;0.0;1
134;LBARRETO-345; 0;1.023;-28.2;0.0;0.0;0.0;0.0;0.0;1
136;FURNAS---345; 0;1.018;-36.0;0.0;0.0;55.4;23.6;0.0;1
138;ITUTINGA-345; 0;1.015;-47.7;0.0;0.0;73.8;34.8;0.0;1
140;ADRIANO--345; 0;0.996;-58.2;0.0;0.0;717.5;256.3;0.0;1
210;ITUMBIARA500; 0;1.047;-27.6;0.0;0.0;0.0;0.0;0.0;1
213;MARIMBON-345; 0;1.045;-30.1;0.0;0.0;95.3;40.0;0.0;1
216;PCOLOMBIA345; 0;1.046;-28.9;0.0;0.0;54.3;25.6;0.0;1
217;ITUMBIARA345; 0;1.047;-31.4;0.0;0.0;373.1;59.5;0.0;1
218;BANDEIRA-345; 0;1.018;-39.9;0.0;0.0;615.0;205.0;0.0;1
219;B.SUL----345; 0;1.023;-39.0;0.0;0.0;0.0;0.0;0.0;1
220;CORUMBA--345; 0;1.049;-31.3;0.0;0.0;0.0;0.0;0.0;1
225;ITUMBIARA230; 0;1.0;-35.1;0.0;0.0;0.0;0.0;0.0;1
228;B.SUL----230; 0;1.01;-40.8;0.0;0.0;88.1;34.8;0.0;1
233;SAMAMBAI-500; 0;1.035;-36.3;0.0;0.0;0.0;0.0;0.0;1
234;SAMAMBAI-345; 0;1.022;-39.1;0.0;0.0;1025.0;358.8;0.0;1
300;EMBORCAC-3GR; 1;1.02;-19.4;698.7;-176.9;0.0;0.0;0.0;1
301;JAGUARA--4GR; 1;1.01;-20.6;299.4;-121.0;0.0;0.0;0.0;1
302;N.PONTE--3GR; 1;1.02;-19.0;399.2;-119.6;0.0;0.0;0.0;1
303;S.SIMAO--4GR; 1;1.02;-25.1;199.6;-269.2;0.0;0.0;0.0;1
305;V.GRANDE-4GR; 1;1.0;-23.5;299.4;-50.0;0.0;0.0;0.0;1
320;EMBORCAC-500; 0;1.048;-24.5;0.0;0.0;0.0;0.0;0.0;1
325;JAGUARA--500; 0;1.044;-24.8;0.0;0.0;0.0;0.0;0.0;1
326;JAGUARA--345; 0;1.03;-27.4;0.0;0.0;280.9;106.6;0.0;1
360;NPONTE---500; 0;1.045;-23.2;0.0;0.0;0.0;0.0;0.0;1
370;SSIMAO---500; 0;1.048;-26.2;0.0;0.0;0.0;0.0;0.0;1
396;VGRANDE--345; 0;1.038;-27.2;0.0;0.0;0.0;0.0;0.0;1
500;A.VERMEL-4GR; 1;1.02;-22.8;798.5;-97.1;0.0;0.0;0.0;1
535;AVERMELHA500; 0;1.033;-27.2;0.0;0.0;0.0;0.0;0.0;1
536;AVERMELH-440; 0;1.02;-30.1;0.0;0.0;717.5;153.8;0.0;1
1503;ITAJUBA--500; 0;1.037;-53.7;0.0;0.0;0.0;0.0;0.0;1
1504;ITAJUBA--138; 0;1.002;-58.0;0.0;0.0;148.6;64.6;0.0;1
800;GBMUNHOZ-2GR; 1;1.02;-14.3;1097.9;146.0;0.0;0.0;0.0;2
808;SCAXIAS--4GR; 1;1.02;-4.0;1147.8;121.6;0.0;0.0;0.0;2
810;SSEGREDO-4GR; 1;1.02;-11.3;1197.7;-64.6;0.0;0.0;0.0;2
814;BATEIAS--230; 0;1.0;-44.3;0.0;0.0;753.8;195.8;0.0;2
824;GBMUNHOZ-500; 0;1.037;-24.6;0.0;0.0;0.0;0.0;0.0;2
834;S.MATEUS-230; 0;0.994;-36.0;0.0;0.0;13.7;4.3;0.0;2
839;CASCAVEL-230; 0;0.999;-14.0;0.0;0.0;0.0;0.0;0.0;2
840;CASCAVEL-138; 0;0.985;-17.1;0.0;0.0;163.0;36.9;0.0;2
848;FCHOPIM--138; 0;0.998;-13.2;0.0;0.0;96.4;18.5;0.0;2
856;SEGREDO--500; 0;1.034;-18.2;0.0;0.0;0.0;0.0;0.0;2
895;BATEIAS--500; 0;1.04;-42.0;0.0;0.0;0.0;0.0;0.0;2
896;CASCAVELO500; 0;1.027;-11.8;0.0;0.0;0.0;0.0;0.0;2
897;SCAXIAS--500; 0;1.039;-10.5;0.0;0.0;0.0;0.0;0.0;2
898;FCHOPIM--230; 0;1.012;-9.7;0.0;0.0;0.0;0.0;0.0;2
904;ITA------4GR; 1;1.02;-22.7;698.7;-205.4;0.0;0.0;0.0;2
915;MACHADIN-2GR; 1;1.02;-20.5;698.7;-93.5;0.0;0.0;0.0;2
919;SOSOR1A4-4GR; 1;1.0;-1.8;698.7;88.5;0.0;0.0;0.0;2
925;SSANTIAG-3GR; 1;1.02;-7.5;948.2;79.7;0.0;0.0;0.0;2
933;AREIA----500; 0;1.036;-25.0;0.0;0.0;0.0;0.0;0.0;2
934;AREIA----230; 0;1.0;-25.2;0.0;0.0;242.9;60.5;0.0;2
938;BLUMENAU-500; 0;1.038;-44.7;0.0;0.0;0.0;0.0;0.0;2
939;BLUMENAU-230; 0;1.0;-47.1;0.0;0.0;1177.7;54.4;0.0;2
955;CNOVOS---500; 0;1.054;-31.2;0.0;0.0;0.0;0.0;0.0;2
959;CURITIBA-500; 0;1.029;-41.9;0.0;0.0;0.0;0.0;105.9;2
960;CURITIBA-230; 0;1.0;-44.6;0.0;0.0;865.8;480.8;0.0;2
964;CAXIAS---500; 0;1.029;-38.9;0.0;0.0;0.0;0.0;0.0;2
965;CAXIAS---230; 0;1.0;-41.5;0.0;0.0;774.5;57.6;0.0;2
976;GRAVATAI-500; 0;1.003;-41.7;0.0;0.0;0.0;0.0;0.0;2
995;ITA------500; 0;1.046;-27.0;0.0;0.0;0.0;0.0;0.0;2
1015;JOINVILLE230; 0;1.002;-47.0;0.0;0.0;71.7;2.0;0.0;2
1030;MACHADIN-500; 0;1.049;-28.2;0.0;0.0;0.0;0.0;0.0;2
1047;SOSORIO--230; 0;1.017;-8.7;0.0;0.0;0.0;0.0;0.0;2
1060;SSANTIAG-500; 0;1.042;-15.5;0.0;0.0;0.0;0.0;0.0;2
1210;GRAVATAI-230; 0;1.0;-44.6;0.0;0.0;1258.7;435.6;0.0;2
2458;CASCAVELO230; 0;1.0;-14.2;0.0;0.0;413.1;129.1;0.0;2
21;MANSO----3GR; 1;1.0;-64.8;143.4;-16.6;0.0;0.0;0.0;3
231;R.VERDE-230 ; 0;0.995;-50.5;0.0;0.0;91.9;32.7;0.0;3
4501;B.PEIXE--230; 0;1.011;-62.7;0.0;0.0;32.2;7.3;-46.0;3
