numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
12;LCBARRET-4GR; 1;1.0;-21.1;307.3;-155.2;0.0;0.0;0.0;1
16;FURNAS---5GR; 1;1.0;-24.4;819.5;-56.9;0.0;0.0;0.0;1
18;ITUMBIAR-6GR; 2;1.02;-24.0;1049.7;-358.5;0.0;0.0;0.0;1
20;MARIMBON-5GR; 1;1.01;-22.9;921.9;-301.0;0.0;0.0;0.0;1
22;M.MOR.A--3GR; 1;1.0;-16.9;153.6;-11.7;0.0;0.0;0.0;1
35;CORUMBA--2GR; 1;1.0;-27.4;204.9;-43.5;0.0;0.0;0.0;1
48;IBIUNA---4CS; 1;1.0;-42.9;0.0;-371.4;0.0;0.0;0.0;1
86;IBIUNA---345; 0;1.027;-42.9;0.0;0.0;67.6;1.2;0.0;1
100;MARIMBON-500; 0;1.054;-29.2;0.0;0.0;0.0;0.0;0.0;1
101;ARARAQUA-500; 0;1.06;-36.8;0.0;0.0;0.0;0.0;-224.9;1
102;POCOS----500; 0;1.044;-43.2;0.0;0.0;0.0;0.0;-109.0;1
103;CAMPINAS-500; 0;1.058;-43.6;0.0;0.0;0.0;0.0;0.0;1
104;C.PAULIS-500; 0;1.039;-52.4;0.0;0.0;932.8;240.9;0.0;1
106;ADRIANO--500; 0;1.025;-53.2;0.0;0.0;0.0;0.0;-105.0;1
120;P.CALDAS-345; 0;1.026;-40.9;0.0;0.0;184.5;92.2;0.0;1
122;IBIUNA---500; 0;1.055;-41.9;0.0;0.0;205.0;39.0;0.0;1
123;CAMPINAS-345; 0;1.019;-46.3;0.0;0.0;461.2;179.4;0.0;1
126;GUARULHOS345; 0;1.028;-43.6;0.0;0.0;297.2;97.4;0.0;1
131;M.MORAES-345; 0;1.019;-24.6;0.0;0.0;0.0;0.0;0.0;1
134;LBARRETO-345; 0;1.021;-23.4;0.0;0.0;0.0;0.0;0.0;1
136;FURNAS---345; 0;1.017;-31.5;0.0;0.0;55.4;23.6;0.0;1
138;ITUTINGA-345; 0;1.013;-43.5;0.0;0.0;73.8;34.8;0.0;1
140;ADRIANO--345; 0;0.995;-54.2;0.0;0.0;717.5;256.3;0.0;1
210;ITUMBIARA500; 0;1.046;-27.8;0.0;0.0;0.0;0.0;0.0;1
213;MARIMBON-345; 0;1.057;-31.3;0.0;0.0;95.3;40.0;0.0;1
216;PCOLOMBIA345; 0;1.063;-32.3;0.0;0.0;54.3;25.6;0.0;1
217;ITUMBIARA345; 0;1.048;-33.0;0.0;0.0;373.1;59.5;0.0;1
218;BANDEIRA-345; 0;1.018;-40.8;0.0;0.0;615.0;205.0;0.0;1
219;B.SUL----345; 0;1.021;-39.5;0.0;0.0;0.0;0.0;0.0;1
220;CORUMBA--345; 0;1.049;-32.6;0.0;0.0;0.0;0.0;0.0;1
225;ITUMBIARA230; 0;1.0;-35.4;0.0;0.0;0.0;0.0;0.0;1
228;B.SUL----230; 0;1.008;-41.2;0.0;0.0;88.1;34.8;0.0;1
233;SAMAMBAI-500; 0;1.032;-36.6;0.0;0.0;0.0;0.0;0.0;1
234;SAMAMBAI-345; 0;1.019;-39.6;0.0;0.0;1025.0;358.8;0.0;1
300;EMBORCAC-3GR; 1;1.02;-18.2;717.1;-159.1;0.0;0.0;0.0;1
301;JAGUARA--4GR; 1;1.01;-17.2;307.3;-116.3;0.0;0.0;0.0;1
302;N.PONTE--3GR; 1;1.02;-16.9;409.7;-111.7;0.0;0.0;0.0;1
303;S.SIMAO--4GR; 1;1.02;-24.1;204.9;-265.8;0.0;0.0;0.0;1
