numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
12;LCBARRET-4GR; 1;1.0;-21.3;307.3;-165.4;0.0;0.0;0.0;1
16;FURNAS---5GR; 1;1.0;-24.0;819.5;-67.4;0.0;0.0;0.0;1
18;ITUMBIAR-6GR; 2;1.02;-24.0;1049.2;-343.0;0.0;0.0;0.0;1
20;MARIMBON-5GR; 1;1.01;-21.3;921.9;-280.3;0.0;0.0;0.0;1
22;M.MOR.A--3GR; 1;1.0;-17.0;153.6;-13.4;0.0;0.0;0.0;1
35;CORUMBA--2GR; 1;1.0;-27.2;204.9;-37.7;0.0;0.0;0.0;1
48;IBIUNA---4CS; 1;1.0;-42.0;0.0;-369.9;0.0;0.0;0.0;1
86;IBIUNA---345; 0;1.026;-42.0;0.0;0.0;67.6;1.2;0.0;1
100;MARIMBON-500; 0;1.051;-27.6;0.0;0.0;0.0;0.0;0.0;1
101;ARARAQUA-500; 0;1.058;-35.5;0.0;0.0;0.0;0.0;-223.8;1
102;POCOS----500; 0;1.043;-42.2;0.0;0.0;0.0;0.0;-108.7;1
103;CAMPINAS-500; 0;1.056;-42.6;0.0;0.0;0.0;0.0;0.0;1
104;C.PAULIS-500; 0;1.038;-51.5;0.0;0.0;932.8;240.9;0.0;1
106;ADRIANO--500; 0;1.025;-52.4;0.0;0.0;0.0;0.0;-105.0;1
120;P.CALDAS-345; 0;1.027;-40.2;0.0;0.0;184.5;92.2;0.0;1
122;IBIUNA---500; 0;1.054;-41.0;0.0;0.0;205.0;39.0;0.0;1
123;CAMPINAS-345; 0;1.018;-45.4;0.0;0.0;461.2;179.4;0.0;1
126;GUARULHOS345; 0;1.028;-42.7;0.0;0.0;297.2;97.4;0.0;1
131;M.MORAES-345; 0;1.021;-24.7;0.0;0.0;0.0;0.0;0.0;1
134;LBARRETO-345; 0;1.022;-23.6;0.0;0.0;0.0;0.0;0.0;1
136;FURNAS---345; 0;1.018;-31.2;0.0;0.0;55.4;23.6;0.0;1
138;ITUTINGA-345; 0;1.015;-43.0;0.0;0.0;73.8;34.8;0.0;1
140;ADRIANO--345; 0;0.996;-53.5;0.0;0.0;717.5;256.3;0.0;1
210;ITUMBIARA500; 0;1.045;-27.8;0.0;0.0;0.0;0.0;0.0;1
213;MARIMBON-345; 0;1.044;-27.5;0.0;0.0;95.3;40.0;0.0;1
216;PCOLOMBIA345; 0;1.043;-26.2;0.0;0.0;54.3;25.6;0.0;1
217;ITUMBIARA345; 0;1.044;-32.6;0.0;0.0;373.1;59.5;0.0;1
218;BANDEIRA-345; 0;1.015;-41.0;0.0;0.0;615.0;205.0;0.0;1
219;B.SUL----345; 0;1.02;-40.1;0.0;0.0;0.0;0.0;0.0;1
220;CORUMBA--345; 0;1.047;-32.4;0.0;0.0;0.0;0.0;0.0;1
225;ITUMBIARA230; 0;1.0;-35.0;0.0;0.0;0.0;0.0;0.0;1
228;B.SUL----230; 0;1.007;-41.8;0.0;0.0;88.1;34.8;0.0;1
233;SAMAMBAI-500; 0;1.032;-37.3;0.0;0.0;0.0;0.0;0.0;1
234;SAMAMBAI-345; 0;1.019;-40.2;0.0;0.0;1025.0;358.8;0.0;1
300;EMBORCAC-3GR; 1;1.02;-20.8;717.1;-154.8;0.0;0.0;0.0;1
301;JAGUARA--4GR; 1;1.01;-15.3;307.3;-98.8;0.0;0.0;0.0;1
302;N.PONTE--3GR; 1;1.02;-12.0;409.7;-67.8;0.0;0.0;0.0;1
303;S.SIMAO--4GR; 1;1.02;-23.1;204.9;-254.9;0.0;0.0;0.0;1
305;V.GRANDE-4GR; 1;1.0;-19.7;307.3;-39.6;0.0;0.0;0.0;1
320;EMBORCAC-500; 0;1.045;-26.0;0.0;0.0;0.0;0.0;0.0;1
325;JAGUARA--500; 0;1.039;-19.7;0.0;0.0;0.0;0.0;0.0;1
326;JAGUARA--345; 0;1.027;-22.8;0.0;0.0;280.9;106.6;0.0;1
360;NPONTE---500; 0;1.036;-16.3;0.0;0.0;0.0;0.0;0.0;1
370;SSIMAO---500; 0;1.047;-24.3;0.0;0.0;0.0;0.0;0.0;1
396;VGRANDE--345; 0;1.036;-23.6;0.0;0.0;0.0;0.0;0.0;1
