numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
12;LCBARRET-4GR; 1;1.0;-26.3;335.6;-134.3;0.0;0.0;0.0;1
16;FURNAS---5GR; 1;1.0;-30.3;895.2;48.8;0.0;0.0;0.0;1
18;ITUMBIAR-6GR; 2;1.02;-24.0;1148.7;-334.4;0.0;0.0;0.0;1
20;MARIMBON-5GR; 1;1.01;-24.3;1006.9;-165.0;0.0;0.0;0.0;1
22;M.MOR.A--3GR; 1;1.0;-21.8;167.8;-3.5;0.0;0.0;0.0;1
35;CORUMBA--2GR; 1;1.0;-26.7;223.8;-40.5;0.0;0.0;0.0;1
48;IBIUNA---4CS; 1;1.0;-55.8;0.0;-336.5;0.0;0.0;0.0;1
86;IBIUNA---345; 0;1.024;-55.8;0.0;0.0;67.6;1.2;0.0;1
100;MARIMBON-500; 0;1.038;-31.3;0.0;0.0;0.0;0.0;0.0;1
101;ARARAQUA-500; 0;1.029;-42.4;0.0;0.0;0.0;0.0;-211.6;1
102;POCOS----500; 0;1.011;-51.0;0.0;0.0;0.0;0.0;-102.2;1
103;CAMPINAS-500; 0;1.036;-53.7;0.0;0.0;0.0;0.0;0.0;1
104;C.PAULIS-500; 0;1.005;-61.6;0.0;0.0;932.8;240.9;0.0;1
106;ADRIANO--500; 0;0.99;-62.3;0.0;0.0;0.0;0.0;-97.9;1
120;P.CALDAS-345; 0;1.003;-49.7;0.0;0.0;184.5;92.2;0.0;1
122;IBIUNA---500; 0;1.056;-55.6;0.0;0.0;205.0;39.0;0.0;1
123;CAMPINAS-345; 0;0.995;-56.1;0.0;0.0;461.2;179.4;0.0;1
126;GUARULHOS345; 0;1.019;-55.5;0.0;0.0;297.2;97.4;0.0;1
131;M.MORAES-345; 0;1.014;-30.2;0.0;0.0;0.0;0.0;0.0;1
134;LBARRETO-345; 0;1.018;-28.8;0.0;0.0;0.0;0.0;0.0;1
136;FURNAS---345; 0;1.002;-38.2;0.0;0.0;55.4;23.6;0.0;1
138;ITUTINGA-345; 0;0.982;-51.2;0.0;0.0;73.8;34.8;0.0;1
140;ADRIANO--345; 0;0.959;-63.2;0.0;0.0;717.5;256.3;0.0;1
210;ITUMBIARA500; 0;1.045;-28.1;0.0;0.0;0.0;0.0;0.0;1
213;MARIMBON-345; 0;1.036;-31.1;0.0;0.0;95.3;40.0;0.0;1
216;PCOLOMBIA345; 0;1.041;-29.7;0.0;0.0;54.3;25.6;0.0;1
217;ITUMBIARA345; 0;1.047;-32.9;0.0;0.0;373.1;59.5;0.0;1
218;BANDEIRA-345; 0;1.018;-40.9;0.0;0.0;615.0;205.0;0.0;1
219;B.SUL----345; 0;1.021;-39.7;0.0;0.0;0.0;0.0;0.0;1
220;CORUMBA--345; 0;1.049;-32.3;0.0;0.0;0.0;0.0;0.0;1
225;ITUMBIARA230; 0;1.004;-34.9;0.0;0.0;0.0;0.0;0.0;1
228;B.SUL----230; 0;1.008;-41.5;0.0;0.0;88.1;34.8;0.0;1
233;SAMAMBAI-500; 0;1.032;-36.9;0.0;0.0;0.0;0.0;0.0;1
234;SAMAMBAI-345; 0;1.019;-39.8;0.0;0.0;1025.0;358.8;0.0;1
300;EMBORCAC-3GR; 1;1.02;-18.6;783.2;-152.9;0.0;0.0;0.0;1
301;JAGUARA--4GR; 1;1.01;-20.0;335.6;-106.2;0.0;0.0;0.0;1
302;N.PONTE--3GR; 1;1.02;-18.2;447.5;-105.3;0.0;0.0;0.0;1
303;S.SIMAO--4GR; 1;1.02;-25.0;223.8;-252.0;0.0;0.0;0.0;1
305;V.GRANDE-4GR; 1;1.0;-23.5;335.6;-30.7;0.0;0.0;0.0;1
320;EMBORCAC-500; 0;1.046;-24.3;0.0;0.0;0.0;0.0;0.0;1
325;JAGUARA--500; 0;1.041;-24.8;0.0;0.0;0.0;0.0;0.0;1
326;JAGUARA--345; 0;1.026;-27.8;0.0;0.0;280.9;106.6;0.0;1
360;NPONTE---500; 0;1.043;-22.9;0.0;0.0;0.0;0.0;0.0;1
370;SSIMAO---500; 0;1.046;-26.3;0.0;0.0;0.0;0.0;0.0;1
396;VGRANDE--345; 0;1.035;-27.7;0.0;0.0;0.0;0.0;0.0;1
500;A.VERMEL-4GR; 1;1.02;-22.2;895.2;-57.1;0.0;0.0;0.0;1
535;AVERMELHA500; 0;1.03;-27.2;0.0;0.0;0.0;0.0;0.0;1
536;AVERMELH-440; 0;1.017;-30.1;0.0;0.0;717.5;153.8;0.0;1
1503;ITAJUBA--500; 0;1.005;-58.9;0.0;0.0;0.0;0.0;0.0;1
1504;ITAJUBA--138; 0;0.968;-63.5;0.0;0.0;148.6;64.6;0.0;1
800;GBMUNHOZ-2GR; 1;1.02;-6.7;1126.8;211.9;0.0;0.0;0.0;2
808;SCAXIAS--4GR; 1;1.02;-16.5;1286.8;165.8;0.0;0.0;0.0;2
810;SSEGREDO-4GR; 1;1.02;-25.8;1342.6;-27.3;0.0;0.0;0.0;2
814;BATEIAS--230; 0;1.0;-57.7;0.0;0.0;753.8;195.8;0.0;2
824;GBMUNHOZ-500; 0;1.026;-17.4;0.0;0.0;0.0;0.0;0.0;2
834;S.MATEUS-230; 0;0.997;-51.0;0.0;0.0;13.7;4.3;0.0;2
839;CASCAVEL-230; 0;0.998;-27.2;0.0;0.0;0.0;0.0;0.0;2
840;CASCAVEL-138; 0;0.985;-30.3;0.0;0.0;163.0;36.9;0.0;2
848;FCHOPIM--138; 0;0.996;-26.2;0.0;0.0;96.4;18.5;0.0;2
856;SEGREDO--500; 0;1.032;-33.5;0.0;0.0;0.0;0.0;0.0;2
895;BATEIAS--500; 0;1.052;-55.5;0.0;0.0;0.0;0.0;0.0;2
896;CASCAVELO500; 0;1.023;-25.1;0.0;0.0;0.0;0.0;0.0;2
897;SCAXIAS--500; 0;1.036;-23.8;0.0;0.0;0.0;0.0;0.0;2
898;FCHOPIM--230; 0;1.01;-22.7;0.0;0.0;0.0;0.0;0.0;2
904;ITA------4GR; 1;1.02;-36.3;783.2;-203.2;0.0;0.0;0.0;2
915;MACHADIN-2GR; 1;1.02;-34.0;783.2;-89.7;0.0;0.0;0.0;2
919;SOSOR1A4-4GR; 1;1.0;-13.9;783.2;112.0;0.0;0.0;0.0;2
925;SSANTIAG-3GR; 1;1.02;-20.8;1062.9;112.9;0.0;0.0;0.0;2
933;AREIA----500; 0;1.039;-41.8;0.0;0.0;0.0;0.0;0.0;2
934;AREIA----230; 0;1.0;-41.5;0.0;0.0;242.9;60.5;0.0;2
938;BLUMENAU-500; 0;1.048;-58.8;0.0;0.0;0.0;0.0;0.0;2
939;BLUMENAU-230; 0;1.0;-61.2;0.0;0.0;1177.7;54.4;0.0;2
955;CNOVOS---500; 0;1.057;-46.0;0.0;0.0;0.0;0.0;0.0;2
959;CURITIBA-500; 0;1.041;-55.9;0.0;0.0;0.0;0.0;108.3;2
960;CURITIBA-230; 0;1.0;-58.5;0.0;0.0;865.8;480.8;0.0;2
964;CAXIAS---500; 0;1.031;-53.3;0.0;0.0;0.0;0.0;0.0;2
965;CAXIAS---230; 0;1.0;-55.9;0.0;0.0;774.5;57.6;0.0;2
976;GRAVATAI-500; 0;1.005;-56.1;0.0;0.0;0.0;0.0;0.0;2
995;ITA------500; 0;1.047;-41.2;0.0;0.0;0.0;0.0;0.0;2
1015;JOINVILLE230; 0;1.002;-61.0;0.0;0.0;71.7;2.0;0.0;2
1030;MACHADIN-500; 0;1.05;-42.6;0.0;0.0;0.0;0.0;0.0;2
1047;SOSORIO--230; 0;1.015;-21.6;0.0;0.0;0.0;0.0;0.0;2
1060;SSANTIAG-500; 0;1.04;-29.8;0.0;0.0;0.0;0.0;0.0;2
1210;GRAVATAI-230; 0;1.0;-58.9;0.0;0.0;1258.7;435.6;0.0;2
2458;CASCAVELO230; 0;1.0;-27.5;0.0;0.0;413.1;129.1;0.0;2
21;MANSO----3GR; 1;1.0;-52.6;156.7;-19.1;0.0;0.0;0.0;3
231;R.VERDE-230 ; 0;1.025;-47.6;0.0;0.0;91.9;32.7;0.0;3
4501;B.PEIXE--230; 0;1.045;-56.6;0.0;0.0;32.2;7.3;-49.2;3
4521;ITIQUIRA-230; 0;1.043;-60.0;0.0;0.0;0.0;0.0;0.0;3
4522;RONDONOP-230; 0;1.044;-62.4;0.0;0.0;0.0;0.0;-21.8;3
4523;ITIQUIR--2GR; 1;1.01;-53.7;55.9;-12.8;0.0;0.0;0.0;3
4530;COXIPO-CE-12; 0;1.02;-65.3;0.0;0.0;0.0;0.0;0.0;3
