# vv Sistema 4b-milano-PMC vv Matriz Jacobiana vv Formulação Completa vv Iteração 0 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.761420897665762375e+00,-8.998632018569518998e-02,0.000000000000000000e+00,-1.952831531992192726e+00,-2.092632501247559507e+00,-2.894934538000611471e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-8.998632018569518998e-02,6.409856614763195459e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.050839143531795111e-02,-1.036983610005167838e-01,-1.323824109677618488e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.952831531992192726e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.996414421759860502e+00,-5.988843270834284027e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.981722978681438985e+00,2.889144668924610582e-02,0.000000000000000000e+00,-5.671434577480066963e+00,6.101987218050260786e+00,-9.016665349268053464e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.889144668924610582e-02,-1.034909642785157569e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.502251339566544774e-02,6.419411282440650623e+00,-6.319870294577500047e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.323824109677618488e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.332535365308116226e+00,6.347978704662427418e+00,0.000000000000000000e+00,-1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000036e-10,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000036e-10
# vv Sistema 4b-milano-PMC vv Matriz Jacobiana vv Formulação Completa vv Iteração 1 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.774239695273940320e+00,-9.018418013887180562e-02,0.000000000000000000e+00,-1.922801955318087952e+00,-2.059715849188846981e+00,-2.852752442672978547e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-9.018418013887180562e-02,6.412006976387061741e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.006150490007352197e-02,-1.001701658549991047e-01,-1.284783223827757337e-01,0.000000000000000000e+00,0.000000000000000000e+00
